LOCATION,\sITEM NO,ITEM DESCRIPTION,PACK,SIZE,ITEM WGT,WEEKLY MVMT,ITEM COST,CASES DAMAGED,COLOR_CASES DAMAGED,LINK_
C27-222-R-6252-3582-36,908243,WATER SPARKLING BLACK CHERRY,12,15 OZ,11.25,16.8,9.36,0,green,http://yourURL?LOCATION=
C27-223-L-6432-3594-0,263900,CHEESECAKE STRAWBERRY DESSERT,6,12 OZ,5,15,12.0475,0,green,http://yourURL?LOCATION=
C27-223-L-6432-3594-60,946218,YOGURT COCONUT STRAW BANANA,8,5.3 OZ,3.02,1,10.36,0,green,http://yourURL?LOCATION=
C27-227-L-6432-3654-0,849488,"CONT-CAKE 8"" COMBO FLUTED",160,"8""",21.53,3.3,65.69,27,red,http://yourURL?LOCATION=
C27-227-L-6432-3654-60,695757,SUGAR CANE,24,20 OZ,31,9.2,33.12,4,red,http://yourURL?LOCATION=
C27-227-R-6252-3654-0,362268,HAM HONEY DELI SHAVED,8,9 OZ,4.5,25.8,12,0,green,http://yourURL?LOCATION=
C27-230-R-6252-3702-36,362271,TURKEY HONEY DELI SHAVED,8,9 OZ,4.5,19,12,0,green,http://yourURL?LOCATION=
C27-231-L-6432-3714-0,113802,SOUP CREAM OF MUSHROOM,12,50 OZ,37.5,13,43.56,0,green,http://yourURL?LOCATION=
C27-231-L-6432-3714-60,703642,MARY JANE BULK WRAPPED CANDY,1,30#,30,2.8,49.99,0,green,http://yourURL?LOCATION=
C27-231-R-6252-3714-0,933023,HAM HALF SLICED,6,3.75-5#,27,10.4,3.36,0,green,http://yourURL?LOCATION=
C27-231-R-6252-3714-36,703662,MUSTARD DIJON GRAINED,6,13 OZ,10.35,10.1,9.3,0,green,http://yourURL?LOCATION=
C27-240-L-6432-3822-0,360162,CREAM CHEESE BAR,36,8 OZ,18,134.2,37.3,0,green,http://yourURL?LOCATION=
C27-240-L-6432-3822-60,985861,SACKS KRAFT-NORTHLAND FOODS,400,1/6-75#,43,3,28.62,0,green,http://yourURL?LOCATION=
C27-240-R-6252-3822-36,196716,ALMONDS ROASTED NO SALT,1,25#,25,34.4,80.51,0,green,http://yourURL?LOCATION=
C27-245-L-6432-3882-60,197855,FRENCH BURNT PEANUTS,1,21,21,74.6,29.26,1,red,http://yourURL?LOCATION=
C27-245-R-6252-3882-0,275200,BOLOGNA GARLIC,2,9#,18,176.8,1.79,1,red,http://yourURL?LOCATION=
C27-245-R-6252-3882-36,481405,CRANBERRIES DRIED,1,5#,5,23,7.25,0,green,http://yourURL?LOCATION=
C27-249-R-6252-3930-36,725300,FILLING BAVARIAN CREME,1,31#,33,27.2,28.11,11,red,http://yourURL?LOCATION=
C27-250-L-6432-3942-0,153721,TURKEY BREAST HONEY MAPLE ABF,2,7.5#,15,6.4,6,0,green,http://yourURL?LOCATION=
C27-250-L-6432-3942-60,612525,CHERRY DRIED JUBILEE,12,6 OZ,4.5,3.2,26.15,0,green,http://yourURL?LOCATION=
C27-250-R-6252-3942-0,232671,TOMATO CRUSHED EXTRA THICK,12,28 OZ,21,60.4,9.73,0,green,http://yourURL?LOCATION=
C27-250-R-6252-3942-36,383179,CRANBERRIES DARK CHOC ALL NAT,1,25#,25,12.4,67.5,0,green,http://yourURL?LOCATION=
C27-254-R-6252-3990-0,553203,T-SACK-BUCKS MARKET,1000,12X7X22,15.72,5.6,24.31,0,green,http://yourURL?LOCATION=
C27-258-R-6252-4038-36,684300,FILM MEAT 60 GAUGE-7022060,1,"20""5000",34.17,19.2,58.08,0,green,http://yourURL?LOCATION=
C27-259-L-6432-4050-0,979262,CAKE BOARD DBL WALL 1660 GOLD,50,1/4 SHT,11,2.4,22.53,0,green,http://yourURL?LOCATION=
C28-124-R-6480-2238-72,293026,SHORTENING DONUT FRY NH415,1,50#,51.5,155.4,33.97,1,red,http://yourURL?LOCATION=
C28-127-L-6660-2286-12,722800,TOMATO FILETS 74-40,6,#10 CAN,43.6,20.8,22.67,0,green,http://yourURL?LOCATION=
C28-127-R-6480-2286-72,606400,CRACKER SALTINES 2 PK,500,2 PACK,7.9,32.6,13.2,0,green,http://yourURL?LOCATION=
C28-132-L-6660-2346-12,900836,OLIVE OIL XTRA VIRGIN,6,1 LITER,13.23,5.2,33.76,0,green,http://yourURL?LOCATION=
C28-132-L-6660-2346-72,802528,PLATES BLACK FOAM #LAM06-3L,1000,"6""",7.7,6,25.38,0,green,http://yourURL?LOCATION=
C28-132-R-6480-2346-12,605946,CUTLERY BLACK WRAPPED SOUPSPN,1000,MEDUIM,6.95,7,9.32,0,green,http://yourURL?LOCATION=
C28-132-R-6480-2346-72,605948,TEA LEMON,4,1 GAL,35,4,9.99,0,green,http://yourURL?LOCATION=
C28-136-L-6660-2394-12,575840,DECORETTES WHITE,1,10#,10,13.4,12.2,0,green,http://yourURL?LOCATION=
C28-136-R-6480-2394-12,752604,COCONUT WATER PINEAPPLE,12,1 L,25.36,8,34,0,green,http://yourURL?LOCATION=
C28-136-R-6480-2394-72,785364,PASTA SAUCE VODKA,12,24 OZ,29.05,3.7,59.85,0,green,http://yourURL?LOCATION=
C28-141-L-6660-2454-12,752618,COCONUT WATER ORIGINAL,12,1 L,25.36,23,34,0,green,http://yourURL?LOCATION=
C28-141-L-6660-2454-72,922024,BAGS KRAFT LUNCH 5#,24,50 CT,22,6.7,34.39,0,green,http://yourURL?LOCATION=
C28-141-R-6480-2454-12,495736,CARAMEL PEANUT CLUSTER CHOC,1,25#,25,6.2,56.5,1,red,http://yourURL?LOCATION=
C28-141-R-6480-2454-72,641782,SALAD KIT FIVE A DAY,1,4.3#,4.3,47,15,0,green,http://yourURL?LOCATION=
C28-145-L-6660-2502-12,722400,PIZZA SAUCE FULL RED PREPARED,6,#10 CAN,46.1,41,24.77,0,green,http://yourURL?LOCATION=
C28-145-L-6660-2502-72,281665,CHEDDAR RSTD GARLIC AGEDC14430,10,7.6 OZ,4.75,22.4,27.13,0,green,http://yourURL?LOCATION=
C28-145-R-6480-2502-72,655943,SWEDISH FISH RED - LARGE,6,5#,30,21.6,61.93,0,green,http://yourURL?LOCATION=
C28-150-L-6660-2562-12,248900,SALAD ANTIPASTO SALAD,2,4#,8,14.6,2.36,0,green,http://yourURL?LOCATION=
C28-150-R-6480-2562-12,463895,WATER FLAVORED KIWI-STRAWBERRY,24,12 OZ,18,47.2,10.75,8,red,http://yourURL?LOCATION=
C28-154-L-6660-2610-72,330900,PEPPERS SPORT WHOLE,4,128 OZ,37.1,21,24.25,1,red,http://yourURL?LOCATION=
C28-154-R-6480-2610-12,768725,COOKIE LEMON SNAPS,12,14 OZ,10.3,23,19.32,0,green,http://yourURL?LOCATION=
C28-154-R-6480-2610-72,979162,CAKE BOARD GOLD DBLWALL 1665,25,1/2 SHT,10,6.2,23.9,0,green,http://yourURL?LOCATION=
C28-159-L-6660-2670-72,782559,TORTILLA CHIP WHITE CHEDDAR,12,7 OZ,6.5,1.3,19.95,0,green,http://yourURL?LOCATION=
C28-159-R-6480-2670-72,609153,STARLIGHT MINTS SPEARMINT,1,31#,31,2,26.51,0,green,http://yourURL?LOCATION=
C28-163-L-6660-2718-12,314276,BOX PIZZA-PAULS,50,10X10X2,16.5,8.8,17.96,0,green,http://yourURL?LOCATION=
C28-163-L-6660-2718-72,806000,FILLING BAG EEZ BLUEBERRY,12,2#,26,16,34.83,0,green,http://yourURL?LOCATION=
C28-163-R-6480-2718-12,684282,MACARONI ELBOW,4,5 #,20,0.8,30.2,0,green,http://yourURL?LOCATION=
C28-168-R-6480-2778-72,381139,MAPLE NUT GOODIES,4,7#,28,26.4,51.68,3,red,http://yourURL?LOCATION=
C28-172-L-6660-2826-12,402695,DRINK RICKEY CHERRY LIME,24,23 OZ,40.38,16.2,14.99,0,green,http://yourURL?LOCATION=
C28-172-L-6660-2826-72,717041,CORN BABY PICKLED,12,8 OZ,11.95,6.3,16,0,green,http://yourURL?LOCATION=
C28-172-R-6480-2826-72,391703,TUB LG CASHEW 240 JUMBO R/SALT,12,14 OZ,11.5,14,75.68,0,green,http://yourURL?LOCATION=
C28-177-L-6660-2886-12,933786,CHICKEN BREAST BNLS SNLS,4,5#,20,35.3,2.95,0,green,http://yourURL?LOCATION=
C28-177-L-6660-2886-72,606753,GLAZE OLD FASHION DONUT,1,40#,41,10.4,35.94,0,green,http://yourURL?LOCATION=
C28-177-R-6480-2886-12,279100,PINCONNING SHARP WEDGE,20,12-16z,18,10,5.6,0,green,http://yourURL?LOCATION=
C28-177-R-6480-2886-72,934451,CLEANER COMBICLEAN,4,1 GAL,43,5.6,47.8,0,green,http://yourURL?LOCATION=
C28-181-L-6660-2934-12,621195,TUB MD CANDY BLOX BUILD & EAT,12,12 OZ,9,13.6,30.8,0,green,http://yourURL?LOCATION=
C28-186-L-6660-2994-72,523553,DRINK FRUIT PUNCH TETRA PAK,12,33.8 OZ,29,38.6,7.13,0,green,http://yourURL?LOCATION=
C28-186-R-6480-2994-12,360891,"TORTILLA FLOUR 7""",12,12 OZ,9,74.4,11.48,0,green,http://yourURL?LOCATION=
C28-186-R-6480-2994-72,391903,TUB LG BUTTER TOASTED PEANUTS,12,12 OZ.,10,16.4,21.06,0,green,http://yourURL?LOCATION=
C28-190-L-6660-3042-12,720305,GRAVY MIX COUNTRY,24,2.75 OZ,4.9,14.1,12.88,0,green,http://yourURL?LOCATION=
C28-190-L-6660-3042-72,244514,PARTY TRAY PEPP/HARD SALAMI,8,1.75#,14,16.6,71.21,0,green,http://yourURL?LOCATION=
C28-190-R-6480-3042-12,277840,CHEESE BAR SHARP PINCONNING,12,10 OZ,7.5,22.6,30,0,green,http://yourURL?LOCATION=
C28-190-R-6480-3042-72,789200,ALMONDS SLICED NATURAL,1,25#,25,120.2,75.25,0,green,http://yourURL?LOCATION=
C28-193-L-6660-3102-12,933205,RIBS BONELESS SWEET & SMOKY,8,20 OZ,10,4.4,43.24,0,green,http://yourURL?LOCATION=
C28-193-L-6660-3102-72,277857,CHEESE BAR MEDIUM PINCONNING,12,10 OZ,7.5,8,30,0,green,http://yourURL?LOCATION=
C28-193-R-6480-3102-12,690555,SOUR BUDDIES,1,30#,30,18.2,30.9,0,green,http://yourURL?LOCATION=
C28-193-R-6480-3102-72,933254,SALAD COUSCOUS BOWLS,8,10.5 OZ,5.29,26.4,16,0,green,http://yourURL?LOCATION=
C28-196-L-6660-3150-72,461702,WAFERS MILK CHOC FLVD ALPINE,1,25#,25,89.6,31.5,0,green,http://yourURL?LOCATION=
C28-200-L-6660-3210-72,284232,CHICKEN POT PIE BASE,4,4#,16,108,1.615,0,green,http://yourURL?LOCATION=
C28-200-R-6480-3210-12,892234,BOTTLE JUICE CLEAR 16 OZ,181,7X2,14,4.4,47.41,0,green,http://yourURL?LOCATION=
C28-203-L-6660-3258-72,463003,BOX PIZZA-TOARMINA/PALERMO,25,26X14,20,4.4,18.3,1,red,http://yourURL?LOCATION=
C28-203-R-6480-3258-12,933058,TEA ORIGINAL UNSWEET,6,59 OZ,25.75,97,6.72,0,green,http://yourURL?LOCATION=
C28-203-R-6480-3258-72,392937,PUNCH MANGO,6,128 OZ,51,9,9.12,0,green,http://yourURL?LOCATION=
C28-207-L-6660-3318-12,730828,PASTA SAUCE GARLIC ROASTED,12,24 OZ,28.9,2.8,59.85,0,green,http://yourURL?LOCATION=
C28-207-L-6660-3318-72,782831,WRAP ROASTED RED PEPPER,12,14 OZ,11.7,4.8,20.13,0,green,http://yourURL?LOCATION=
C28-207-R-6480-3318-12,941241,WHOLE HEARTS OF PALM POUCH,12,12 OZ,12,11,25.2,2,red,http://yourURL?LOCATION=
C28-207-R-6480-3318-72,922900,T-SACK-MONNETTES MKTS,1000,13X8X23,22.08,16.2,36.45,0,green,http://yourURL?LOCATION=
C28-209-L-6660-3366-12,553500,SOUP BEEF VEGETABLE,2,8#,16,26.2,2.24,0,green,http://yourURL?LOCATION=
C28-209-L-6660-3366-72,461242,CRANBERRIES-DRIED 25 LB BOX,1,25#,25,222.8,32.19,1,red,http://yourURL?LOCATION=
C28-209-R-6480-3366-12,913976,SOUP SMOKEY POBLANO CHEESE,2,8#,16,14.6,2.48,0,green,http://yourURL?LOCATION=
C28-209-R-6480-3366-72,783001,WRAP FLOUR TORTILLA,12,22 OZ,18.25,12.8,20.91,0,green,http://yourURL?LOCATION=
C28-213-L-6660-3426-12,102316,BUTTON ENERGY CAFFEINE/TAURINE,1,3 GAL,33,33.2,11.8,0,green,http://yourURL?LOCATION=
C28-213-L-6660-3426-72,754641,CREAM CHS DF HERB & CHIVE,12,8 OZ,6,5.8,25.2,0,green,http://yourURL?LOCATION=
C28-213-R-6480-3426-12,754753,CHEESE SLICES JALAP FLAVOR,12,10.6 OZ,7.95,9,7.94,0,green,http://yourURL?LOCATION=
C28-213-R-6480-3426-72,690600,RELISH SWEET,4,GALLON,37.9,125.2,18.25,0,green,http://yourURL?LOCATION=
C28-216-L-6660-3474-12,427107,SALAD QUINOA AND BEET,4,3.3#,13.2,5.6,3.27,0,green,http://yourURL?LOCATION=
C28-216-L-6660-3474-72,984200,DIP SPINACH,1,15#,15,7.2,2.77,0,green,http://yourURL?LOCATION=
C28-216-R-6480-3474-72,503423,TUB MD PUMPKIN SHELLED R/S,12,10 OZ,8.5,185.8,17.8,0,green,http://yourURL?LOCATION=
C28-219-L-6660-3534-12,831600,CHEESE SHRED CHIHUAHUA,12,7.06 OZ,5.7,36.2,28.78,0,green,http://yourURL?LOCATION=
C28-219-L-6660-3534-72,617300,MAYONNAISE,4,GALLON,32,210.4,57.17,8,red,http://yourURL?LOCATION=
C28-219-R-6480-3534-12,678700,CONT CLEAR HINGED SLP20,500,5X5X2.7,19.6,1,41.05,0,green,http://yourURL?LOCATION=
C28-219-R-6480-3534-72,995741,HAM SLICED UNCURED,12,7 OZ,5.25,12.6,38.16,0,green,http://yourURL?LOCATION=
C28-222-L-6660-3582-12,940026,SACKS KRAFT-MARTINS SUPERMKTS,500,1/6-70#,62,29.2,41.36,0,green,http://yourURL?LOCATION=
C28-222-L-6660-3582-72,820600,ICING GERMAN CHOCOLATE,1,18#,20,10.6,35.94,0,green,http://yourURL?LOCATION=
C28-226-L-6660-3642-12,792600,ICING CARAMEL COUNTY FAIR,1,23#,23,10.2,25.88,0,green,http://yourURL?LOCATION=
C28-226-L-6660-3642-72,373303,TUB LG ALMOND BLANCH SLIVERED,12,12 OZ,10,15.8,36.75,0,green,http://yourURL?LOCATION=
C28-226-R-6480-3642-12,746000,GLAZE & SHINE RTU,1,40#,42,146.4,33.75,1,red,http://yourURL?LOCATION=
C28-226-R-6480-3642-72,918726,LID SQUARE BOWL FLAT #51900,150,32-64OZ,10.9,4,32.2,3,red,http://yourURL?LOCATION=
C28-229-L-6660-3690-12,360051,CHEESE SINGLES AMERICAN,12,12 OZ,9,69.2,16.53,0,green,http://yourURL?LOCATION=
C28-229-L-6660-3690-72,492795,OLIVES ANTIPASTO DELI CP SHIPR,48,12 OZ,36,10,79.95,0,green,http://yourURL?LOCATION=
C28-229-R-6480-3690-12,360084,STRING CHEESE,12,16 OZ,12,22.2,32.742,0,green,http://yourURL?LOCATION=
C28-229-R-6480-3690-72,360087,STRING CHEESE,12,10 OZ,7.5,44.6,22.283,0,green,http://yourURL?LOCATION=
C28-234-L-6660-3750-12,360666,TORTILLA FLOUR FAMILY PK 20CT,12,22.5 OZ,17,114.6,19.44,1,red,http://yourURL?LOCATION=
C28-234-L-6660-3750-72,753619,CHEESE HAVARTI SLICED,12,7 OZ,5.25,8.8,31.44,0,green,http://yourURL?LOCATION=
C28-234-R-6480-3750-12,897403,CREAMER HAZELNUT,1,192 CT,7.5,70.4,10.7,3,red,http://yourURL?LOCATION=
C28-234-R-6480-3750-72,757500,OIL CANOLA CLR. LIQUID FRYING,1,35#,35,65.4,21.32,0,green,http://yourURL?LOCATION=
C28-238-L-6660-3798-12,716089,TEA ICED BLUBRRY POMGRNTE ACAI,12,16 OZ,13.2,31.5,10.1,0,green,http://yourURL?LOCATION=
C28-238-L-6660-3798-72,781658,TOMATO CRUSHED,12,28 OZ,24.6,11.9,16,0,green,http://yourURL?LOCATION=
C28-238-R-6480-3798-72,552312,CREAMER IRISH CREAM,6,32 OZ,12,23.6,16.5,0,green,http://yourURL?LOCATION=
C28-243-L-6660-3858-12,519536,SACKS HANDLE LARRYS FOODLAND,300,1/7 70#,56,8.2,31.31,0,green,http://yourURL?LOCATION=
C28-243-L-6660-3858-72,746100,ICING WHITE N GLOSSY,1,43#,43,75,42.81,0,green,http://yourURL?LOCATION=
C28-243-R-6480-3858-12,693326,BAGS HACIENDA - NO SALT,250,7X4X14,22,0,39.85,3,red,http://yourURL?LOCATION=
C28-247-L-6660-3906-12,223302,PINEAPPLE CRUSHED,6,#10 CAN,41.1,15.2,35.17,0,green,http://yourURL?LOCATION=
C28-247-L-6660-3906-72,502000,BEANS CHICK PEAS,24,19 OZ,35.4,12.8,21.56,0,green,http://yourURL?LOCATION=
C28-247-R-6480-3906-72,935900,MOP BUCKET WITH WRINGER,1,26 QRT,19.5,1,37,1,red,http://yourURL?LOCATION=
C28-252-L-6660-3966-12,565980,KEFIR PERFECT 12 TRIPLE BERRY,6,32 OZ,15,19.2,13.4,0,green,http://yourURL?LOCATION=
C28-252-R-6480-3966-12,906270,"CONT-MICRO 8"" 1 CELL",138,8X8X2.7,16.4,91.4,40.83,2,red,http://yourURL?LOCATION=
C28-252-R-6480-3966-72,825565,"NAPKIN DISPENSER 12""X13""",12,500 CT,24,2.6,36.73,6,red,http://yourURL?LOCATION=
C28-256-L-6660-4014-72,525400,GRAVY RTE BROWN,12,50 OZ,47,28.6,26.64,0,green,http://yourURL?LOCATION=
C28-256-R-6480-4014-12,273400,MORTADELLA LARGE,2,14#,28,20.4,2.73,0,green,http://yourURL?LOCATION=
C28-256-R-6480-4014-72,526268,STRINGLES ORG PS MOZZARELLA,12,6/1 OZ,4.5,15.2,38.28,0,green,http://yourURL?LOCATION=
C28-261-L-6660-4074-12,169380,GUMMI SHARKS,6,5#,30,46.2,29.55,0,green,http://yourURL?LOCATION=
C28-261-L-6660-4074-72,427974,FRUIT CUP MANGO CHUNKS LT SYRP,12,7 OZ,5.25,2.2,10.56,0,green,http://yourURL?LOCATION=
C28-261-R-6480-4074-72,360663,"TORTILLA FLR BURRITO 10""-10CT",12,25 OZ,20,215.2,19.44,0,green,http://yourURL?LOCATION=
C29-124-L-6888-2238-12,788492,OG LEMONADE,12,16.9 OZ,15.25,10.2,13.25,0,green,http://yourURL?LOCATION=
C29-124-R-6708-2238-12,721700,PASTA SAUCE AL DENTE PREMIUM,6,#10 CAN,46.2,53,29.87,2,red,http://yourURL?LOCATION=
C29-127-L-6888-2286-72,417026,APPLE JUICE 100% PURE,6,59 OZ,25.65,50.6,19.61,2,red,http://yourURL?LOCATION=
C29-127-R-6708-2286-12,600285,CUTLERY BLACK KNIFE IW HW PS,1000,HEAVY,11.86,17.8,19.95,0,green,http://yourURL?LOCATION=
C29-132-L-6888-2346-12,684860,CHICKEN FRESH 8PC CUT LARGE,12,3.7-4.1,46.98,651.6,0.9143,5,red,http://yourURL?LOCATION=
C29-132-L-6888-2346-72,662930,SPREAD SOUTH OF THE BORDER,1,30#,31,128.4,77.48,1,red,http://yourURL?LOCATION=
C29-132-R-6708-2346-12,608200,CUPS STYRO WHITE #8J8,1000,8 OZ,7,24.2,18.2,0,green,http://yourURL?LOCATION=
C29-132-R-6708-2346-72,613834,PADS-MEAT&POULTRY AC50 BLACK,2000,4X6,9,78.8,20.03,0,green,http://yourURL?LOCATION=
C29-136-L-6888-2394-12,530195,CUP PORTION HOT FOOD 5.5 OZ,20,125 CT,25.2,3.8,56.4,0,green,http://yourURL?LOCATION=
C29-136-L-6888-2394-72,507959,DRESSING ITALIAN GARDEN,6,16 OZ,6,40,15.96,0,green,http://yourURL?LOCATION=
C29-136-R-6708-2394-72,885568,BAG- DELI DUBL VIEW HALF TRAY,250,4X2X11.,8,7,57.05,0,green,http://yourURL?LOCATION=
C29-141-L-6888-2454-12,507976,DRESSING ITALIAN GARDEN LT,6,16 OZ,6,15.6,15.96,0,green,http://yourURL?LOCATION=
C29-141-L-6888-2454-72,691456,JUICE ORANGE W/PULP NFC,6,59 OZ,25.75,187.8,12.33,0,green,http://yourURL?LOCATION=
C29-141-R-6708-2454-12,671843,BBQ SAUCE ORIGINAL PAIL,1,5 GAL,52.9,5,47.53,0,green,http://yourURL?LOCATION=
C29-141-R-6708-2454-72,114800,MOZZARELLA PART SKIM,8,7#,56,5,2.408,0,green,http://yourURL?LOCATION=
C29-145-L-6888-2502-12,459662,CHEESE SHRED 4 BLEND*,6,5#,30,190.6,2.1285,1,red,http://yourURL?LOCATION=
C29-145-L-6888-2502-72,292839,DRESSING BLUE CHEESE LT,6,12 OZ,5.4,5,15.96,0,green,http://yourURL?LOCATION=
C29-145-R-6708-2502-12,915950,PARMESAN FOLIOS,12,6 OZ,4.5,9.8,39.95,0,green,http://yourURL?LOCATION=
C29-145-R-6708-2502-72,659500,OLIVES CALIF RIPE PITTED SLCD,6,#10 CAN,39.75,20,53.02,0,green,http://yourURL?LOCATION=
C29-150-L-6888-2562-12,915964,CHEDDAR FOLIOS,12,6 OZ,4.5,4,39.95,0,green,http://yourURL?LOCATION=
C29-150-L-6888-2562-72,915957,JARLSBERG FOLIOS,12,6 OZ,4.5,6.8,39.95,0,green,http://yourURL?LOCATION=
C29-150-R-6708-2562-12,360780,PICKLES DILL HALVES,12,32 OZ,24,24.8,24.75,1,red,http://yourURL?LOCATION=
C29-150-R-6708-2562-72,798328,T-SACK-WALTS MKTS,1000,12X7X21,13.32,156.4,16.05,0,green,http://yourURL?LOCATION=
C29-154-L-6888-2610-12,928284,HAVARTI SLICED,12,8 OZ,6,6,47.76,0,green,http://yourURL?LOCATION=
C29-154-L-6888-2610-72,217106,SALAMI HARD OLD FASHION SLCD,4,4#,16,72.2,2.52,0,green,http://yourURL?LOCATION=
C29-154-R-6708-2610-12,630545,TUB LG FLAX SEED BROWN,12,16 OZ,12,25.8,15.17,0,green,http://yourURL?LOCATION=
C29-154-R-6708-2610-72,928277,NY SHARP CHEDDAR SLICED,12,8 OZ,6,5.2,33.48,0,green,http://yourURL?LOCATION=
C29-159-L-6888-2670-12,351403,CUPS DRINK TRANSLCNT-FESTIVAL,1000,20 OZ,29,2,63.52,0,green,http://yourURL?LOCATION=
C29-159-L-6888-2670-72,337803,FRUIT SLICES WRAPPED ASSORTED,3,7#,22.83,4.8,24.8,0,green,http://yourURL?LOCATION=
C29-159-R-6708-2670-12,928354,TURKEY HERB SL ORGANIC,12,6 OZ.,4.5,1.6,48.72,0,green,http://yourURL?LOCATION=
C29-159-R-6708-2670-72,517116,CUPS SQUAT CLEAR SQUAT #TP9R,1000,9 OZ,25,2.8,43.2934,0,green,http://yourURL?LOCATION=
C29-163-L-6888-2718-12,597800,SACKS KRAFT-HOUSEMANS MKT,400,1/6-70#,58,3.4,34.03,0,green,http://yourURL?LOCATION=
C29-163-L-6888-2718-72,830074,OLIVES CASTELLAVETRANO,2,5#,10,1.6,28.17,0,green,http://yourURL?LOCATION=
C29-163-R-6708-2718-12,359070,KEFIR DRINK LF BLUEBERRY,6,32 OZ,12,105,13.4,1,red,http://yourURL?LOCATION=
C29-163-R-6708-2718-72,730400,BEANS CHILI IN SAUCE 111 OZ,6,#10 CAN,41.625,15.2,21.71,0,green,http://yourURL?LOCATION=
C29-168-L-6888-2778-72,360762,PICKLES DILL SPEARS,12,24 OZ,18,41.2,24.75,3,red,http://yourURL?LOCATION=
C29-168-R-6708-2778-12,448901,DIP CHIP FRENCH ONION,12,16 OZ,12,114.2,18.8888,0,green,http://yourURL?LOCATION=
C29-172-L-6888-2826-12,692100,JELLS FRUIT SLICES ASSORTED,1,31#,31,154.8,21.39,1,red,http://yourURL?LOCATION=
C29-172-R-6708-2826-72,723800,PIZZA SAUCE PIZZAIOLO CHUNKY,6,#10 CAN,45.2,93.6,24.77,0,green,http://yourURL?LOCATION=
C29-177-L-6888-2886-72,829377,CHOCOLATE CHIP DARK SEMI SWT1M,1,25#,25,36.2,34,0,green,http://yourURL?LOCATION=
C29-177-R-6708-2886-12,558141,SAUCE ZIP STEAK AU JUS,12,12 OZ,17.8,76.6,40.2,0,green,http://yourURL?LOCATION=
C29-177-R-6708-2886-72,726068,FLAXSEED MEAL GOLDEN GF OG,4,16 OZ,4.55,15.4,10.45,0,green,http://yourURL?LOCATION=
C29-181-L-6888-2934-12,267741,SAUCE COCKTAIL EXTRA HOT,12,8 OZ,6,6.8,20.28,0,green,http://yourURL?LOCATION=
C29-181-L-6888-2934-72,740600,WALNUT SMALL BAKERS PIECES,1,30#,30,49,55.2,6,red,http://yourURL?LOCATION=
C29-181-R-6708-2934-12,658521,SESAME STICKS HOT CAJUN,2,7.5#,15,13.2,22.5,1,red,http://yourURL?LOCATION=
C29-181-R-6708-2934-72,890320,T-SACK DETROIT WING CO .,1000,11X6X21,18.75,5,17.13,0,green,http://yourURL?LOCATION=
C29-186-L-6888-2994-12,645775,PEANUTS HONEY RSTD SPLIT,1,30#,30,30,44.65,0,green,http://yourURL?LOCATION=
C29-186-L-6888-2994-72,593100,CAKE CIRCLES BAKERS WHITE,500,"8"" DIA",21,3.6,42.17,0,green,http://yourURL?LOCATION=
C29-186-R-6708-2994-12,693768,ORANGES 113 CT,1,113 CT,40,8,29.5,0,green,http://yourURL?LOCATION=
C29-190-L-6888-3042-12,957541,FILLING STRAWBERRY VARIETY PAS,1,40#,41,9,34.21,0,green,http://yourURL?LOCATION=
C29-190-R-6708-3042-12,969800,TRAY BAKEABLE WINGS/PIZZA,100,"12""",18.6,12.2,74.56,0,green,http://yourURL?LOCATION=
C29-190-R-6708-3042-72,431663,BUTTER QTRS CULTRD UNSLTD ORGN,15,1#,15,39.6,71.1,0,green,http://yourURL?LOCATION=
C29-193-L-6888-3102-72,200600,PICKLES SLICES DILL,1,5 GAL,45.6,18.2,15.42,0,green,http://yourURL?LOCATION=
C29-196-L-6888-3150-12,888241,CHICKEN 8PC ABF 16HD,8,128 PC,52.5,684.4,1.09,3,red,http://yourURL?LOCATION=
C29-196-L-6888-3150-72,503323,TUB LG PUMPKIN SEEDS R/S,12,11 OZ,9.25,94.2,25.81,8,red,http://yourURL?LOCATION=
C29-196-R-6708-3150-72,363183,SAUCE HOT DOG CHILI SHIPPER,96,8 OZ,48,18.8,106.86,0,green,http://yourURL?LOCATION=
C29-200-L-6888-3210-12,448803,HORSERADISH SAUCE PURE,6,32 OZ,14,4.6,13.28,0,green,http://yourURL?LOCATION=
C29-200-L-6888-3210-72,645641,CASHEWS PIECES TOASTED N/SALT,2,5#,10,2.8,51.8,0,green,http://yourURL?LOCATION=
C29-200-R-6708-3210-12,234700,DRINK JUICE WATERMELON,24,23.5 OZ,41.18,42.6,14.99,0,green,http://yourURL?LOCATION=
C29-200-R-6708-3210-72,481813,PEANUTS CHOPPED/GRANUL RST/NS,1,5#,5,24.4,5.9,0,green,http://yourURL?LOCATION=
C29-203-L-6888-3258-12,358050,HORSERADISH EXTRA HOT,12,8.5 OZ,6.375,13.4,13.35,0,green,http://yourURL?LOCATION=
C29-203-L-6888-3258-72,616400,DRESSING REF GOLDEN ITALIAN,4,GALLON,37,25.8,31.05,0,green,http://yourURL?LOCATION=
C29-203-R-6708-3258-12,729587,SPRKLG OG/LEMON FLOWER,6,4/12 OZ,33.3,4.6,25.4,1,red,http://yourURL?LOCATION=
C29-203-R-6708-3258-72,358056,HORSERADISH PURE,12,5 OZ,3.75,11,8.45,0,green,http://yourURL?LOCATION=
C29-207-L-6888-3318-72,564076,LICORICE TWIST RED JUMBO NL,24,16 OZ,24,10.6,33.96,1,red,http://yourURL?LOCATION=
