LOCATION,\sITEM NO,ITEM DESCRIPTION,PACK,SIZE,ITEM WGT,WEEKLY MVMT,ITEM COST,CASES DAMAGED,COLOR_CASES DAMAGED,LINK_
B17-231-R-3858-3600-0,796703,STRAWS MINT FILLED,1,25#,26,0,37.86,2,red,http://yourURL?LOCATION=
B17-231-R-3858-3600-60,253649,RICOTTA CHEESE TRADITIONAL,6,30 OZ,11.25,21.4,19.01,0,green,http://yourURL?LOCATION=
B17-235-L-4038-3648-0,133503,SOPRESSATA,2,2.5#,7,21.8,6.93,1,red,http://yourURL?LOCATION=
B17-235-L-4038-3648-0,769703,BREADING CHICKEN,6,5#,31.5,308.8,30.79,9,red,http://yourURL?LOCATION=
B17-235-L-4038-3648-60,174200,CREAM CHEESE LOAF PHILY,6,3#,18,19.4,2.3638,0,green,http://yourURL?LOCATION=
B17-235-L-4038-3648-84,692714,CHEESE SHINGLE SL SWISS,12,6 OZ,4.5,115.8,16.67,0,green,http://yourURL?LOCATION=
B17-235-R-3858-3648-60,533203,FREEZER BAR ITAL ICE MIX BERRY,8,16/2 OZ,16,4.8,15.04,0,green,http://yourURL?LOCATION=
B17-240-L-4038-3708-0,861031,TURKEY BREAST OVEN BROWNED,3,4#,12,7.8,3.9,0,green,http://yourURL?LOCATION=
B17-240-L-4038-3708-60,150200,HAM HONEY SMOKED CURED,2,12#,24,44.8,2.72,2,red,http://yourURL?LOCATION=
B17-240-L-4038-3708-84,735403,DRESSING ASIAGO PEPPERCORN,6,16 OZ,8,30.6,14.64,0,green,http://yourURL?LOCATION=
B17-240-R-3858-3708-0,161016,CHEDDAR YELLOW SLICED*,8,1.5#,12,114.8,3.1475,0,green,http://yourURL?LOCATION=
B17-240-R-3858-3708-60,448716,SPICE DROPS ORANGE/BLACK,1,31#,32,12,24.49,0,green,http://yourURL?LOCATION=
B17-245-L-4038-3768-0,677200,DELI POUCH FLIPTOP-EXPRESSION,2000,10.5X8,7.21,25,16.88,0,green,http://yourURL?LOCATION=
B17-245-L-4038-3768-60,364758,BAGS SESAME STICKS SALTED,12,9 OZ,6.75,25.6,15.1,0,green,http://yourURL?LOCATION=
B17-245-L-4038-3768-84,213359,CASHEWS 320 ROASTED SALTED,1,25#,25,21.8,142.86,0,green,http://yourURL?LOCATION=
B17-245-R-3858-3768-0,107351,MASCARPONE,6,16 OZ,6,28,19.44,0,green,http://yourURL?LOCATION=
B17-245-R-3858-3768-60,362520,FOOTBALL LOAF,2,4#,8,22,3.23,0,green,http://yourURL?LOCATION=
B17-250-L-4038-3828-0,670478,SANDWICH TURKEY & CHEDDAR,4,5 OZ,1.25,379.6,10.32,0,green,http://yourURL?LOCATION=
B17-250-L-4038-3828-60,943698,KOMBUCHA GINGERADE OG,6,48 OZ,32.4,19.3,27.35,0,green,http://yourURL?LOCATION=
B17-250-L-4038-3828-84,510220,LOAF PICKLE & PIMENTO,2,3-4#,8,1.2,2.46,0,green,http://yourURL?LOCATION=
B17-250-R-3858-3828-0,245214,PEPPERONI SANDWICH SLICED,2,5#,10,22.8,3.4775,1,red,http://yourURL?LOCATION=
B17-250-R-3858-3828-60,931476,TUB DATES MEDJOOL,24,1#,24,2.2,93.4679,0,green,http://yourURL?LOCATION=
B17-254-L-4038-3876-0,404500,SOPPRESSATA CALABRESE LRGFLAT,2,5.5#,11,22.8,5.82,0,green,http://yourURL?LOCATION=
B17-254-L-4038-3876-60,858634,JUICE ORANGE W/PULP NFC,6,59 OZ,25.75,182.8,12.33,1,red,http://yourURL?LOCATION=
B17-254-L-4038-3876-84,541003,POTATO SALAD TEXAS REDSKIN,2,5#,10,131,1.805,0,green,http://yourURL?LOCATION=
B17-254-R-3858-3876-0,542979,CREAMER COLD STONE SWEET CREAM,6,16 OZ,6,85.6,9.6,2,red,http://yourURL?LOCATION=
B17-254-R-3858-3876-60,617642,MILK ALMOND TOASTED COCONUT,6,48 OZ,18,145.2,18.42,0,green,http://yourURL?LOCATION=
B17-259-L-4038-3936-0,218051,YOGURT GREEK POMEGRANATE 0%,12,5.3 OZ,3.975,137.2,11.64,0,green,http://yourURL?LOCATION=
B17-259-L-4038-3936-60,358473,YOGURT PLAIN WHL MILK,6,32 OZ,12,129.2,17.16,0,green,http://yourURL?LOCATION=
B17-259-L-4038-3936-84,359061,KEFIR DRINK LF RASPBERRY,6,32 OZ,12,105,13.4,3,red,http://yourURL?LOCATION=
B17-259-R-3858-3936-0,139503,DIP THREE CHEESE PEPPERONCINI,6,10 OZ.,4,40.2,13.67,0,green,http://yourURL?LOCATION=
B17-259-R-3858-3936-60,915551,FOOTLONG SUB KING CLUB,4,9 OZ,2.25,1151.6,9.96,0,green,http://yourURL?LOCATION=
B18-127-L-4266-2172-0,529903,POTATO SALAD MUSTARD 3# PAIL,6,3# PAIL,18.6,23,20.43,0,green,http://yourURL?LOCATION=
B18-127-L-4266-2172-60,565963,KEFIR PERFECT 12 ORANGE CREAM,6,32 OZ,15,23.2,13.4,0,green,http://yourURL?LOCATION=
B18-127-L-4266-2172-84,914298,DOUGH COOKIE ROCKET CHIP,6,16 OZ,6,113.6,27.24,0,green,http://yourURL?LOCATION=
B18-127-R-4086-2172-0,243003,COLE SLAW PACKAGED,6,2.75#,17,55.6,20.54,0,green,http://yourURL?LOCATION=
B18-127-R-4086-2172-36,125500,SWISS BABY WHEEL LT YELLOW,4,5#,20,64,2.8,0,green,http://yourURL?LOCATION=
B18-127-R-4086-2172-60,701303,HAM MARTINS SPIRAL UNGLAZED,2,8-9#,17,0,2.89,0,green,http://yourURL?LOCATION=
B18-132-L-4266-2232-0,202530,JELLY BEANS ORANGE/BLACK,1,31#,32,0,32.55,0,green,http://yourURL?LOCATION=
B18-132-L-4266-2232-60,594420,TUB SM GUMMI LOBSTERS,12,9 OZ,6.75,0,19.12,0,green,http://yourURL?LOCATION=
B18-132-L-4266-2232-84,892333,TORTILLA CHIP AUTHENTIC,12,12 OZ,7.5,23.4,21.6,0,green,http://yourURL?LOCATION=
B18-132-R-4086-2232-0,121839,"LETTUCE SHREDDED 4/5# BAG 1/4""",4,5#,20,101,15.3,0,green,http://yourURL?LOCATION=
B18-132-R-4086-2232-36,572678,PRETZEL YOGURT KEY LIME,1,15#,15,0,26.75,0,green,http://yourURL?LOCATION=
B18-132-R-4086-2232-60,539749,ALMOND BARK MILK CHOCOLATE,1,10#,10,0,38.35,0,green,http://yourURL?LOCATION=
B18-136-L-4266-2280-0,907026,LID PARTY TRAY DOME A16PETDM,25,16X2.75,7,27.6,21.34,0,green,http://yourURL?LOCATION=
B18-136-L-4266-2280-60,562600,SOUP CREAM OF BROCCOLI,2,8#,16,46.8,2.065,0,green,http://yourURL?LOCATION=
B18-136-L-4266-2280-84,607442,BUTTERMILK PINT,12,PINT,24,93.6,10.28,0,green,http://yourURL?LOCATION=
B18-136-R-4086-2280-0,645300,CONT CLEAR HNGD FLAT LID AD24,200,24 OZ,15.6,104,30.33,0,green,http://yourURL?LOCATION=
B18-136-R-4086-2280-36,390880,MARGARINE QUARTERS REGULAR,24,1#,24,26.8,19.64,1,red,http://yourURL?LOCATION=
B18-136-R-4086-2280-60,904950,MEAL ROASTED PORK LOIN,4,8.87 OZ,2.2,26.6,16.56,0,green,http://yourURL?LOCATION=
B18-141-L-4266-2340-0,423214,PITA CRISPS 5 CHEESES,8,6.75 OZ,6.75,47.8,13.76,0,green,http://yourURL?LOCATION=
B18-141-L-4266-2340-60,431697,CREAM HALF/HALF ORGANIC PINT,12,16 OZ,12,224.6,18.6,1,red,http://yourURL?LOCATION=
B18-141-L-4266-2340-84,926310,PICKLE WHOLE HOTTIE,12,1 CT,3.125,16.4,6.68,0,green,http://yourURL?LOCATION=
B18-141-R-4086-2340-0,212849,SWISS SANDWICH CUT,2,8#,16,329.2,1.78,0,green,http://yourURL?LOCATION=
B18-141-R-4086-2340-36,671294,PRETZEL SHELLS ORIGINAL,12,10 OZ,7.5,23.6,18.95,1,red,http://yourURL?LOCATION=
B18-141-R-4086-2340-60,488000,SHARP CHEDDAR CHEESE BALL MIX,2,10#,20,25.6,2.793,0,green,http://yourURL?LOCATION=
B18-146-L-4266-2400-0,577982,CHEESE SHRED FANCY CHEDDAR*,12,8 OZ,6,586.2,14.361,1,red,http://yourURL?LOCATION=
B18-146-L-4266-2400-60,466600,SOUP VEGETARIAN VEGETABLE,2,8#,16,39.8,1.505,1,red,http://yourURL?LOCATION=
B18-146-L-4266-2400-84,784803,SAUCE MARINERA OLD WORLD,4,4 #,16,2.6,1.82,1,red,http://yourURL?LOCATION=
B18-146-R-4086-2400-36,552100,SOUP CLAM CHOWDER,2,8#,16,43.6,2.075,0,green,http://yourURL?LOCATION=
B18-146-R-4086-2400-60,228268,TUB CHOCOLATE PRETZELS FALL,12,8 OZ,7,0,27.47,0,green,http://yourURL?LOCATION=
B18-151-L-4266-2460-0,812100,ICING CARROT CAKE,1,15#,17,30.2,27.65,4,red,http://yourURL?LOCATION=
B18-151-L-4266-2460-60,615194,COFFEE WOODWARD AVE BLEND SS,6,12 CT,1.57,23.8,31.74,2,red,http://yourURL?LOCATION=
B18-151-L-4266-2460-84,393403,TUB LG JOLLY RANCHER WRAPPED,12,12 OZ,10,13.4,24.48,0,green,http://yourURL?LOCATION=
B18-151-R-4086-2460-0,357471,MACARONI SALAD AMISH,2,5#,10,632.6,1.151,0,green,http://yourURL?LOCATION=
B18-151-R-4086-2460-36,860300,BAGS POP CAN KANSMACKER 1.3MIL,100,62X55,29.55,4.2,38.03,0,green,http://yourURL?LOCATION=
B18-151-R-4086-2460-60,617659,MILK ALMOND VANILLA,6,48 OZ,18,93,18.42,0,green,http://yourURL?LOCATION=
B18-155-L-4266-2508-0,717772,SODA GRAPE RED RIBBON,24,12 OZ,32.65,16.1,21.2,0,green,http://yourURL?LOCATION=
B18-155-L-4266-2508-60,507400,BREAD CRUMBS ITALIAN,12,24 OZ,20.3,14,21.44,1,red,http://yourURL?LOCATION=
B18-155-L-4266-2508-84,946232,CHEESE SHRED CHEDDAR IMITAT,8,8 OZ,4.56,2,26,0,green,http://yourURL?LOCATION=
B18-155-R-4086-2508-0,926569,KOMBUCHA PINEAPPLE PEACH OG,12,15.2 OZ,11.4,22.2,21.6,0,green,http://yourURL?LOCATION=
B18-155-R-4086-2508-36,455990,SWISS AMMERLANDER 4X4,2,6.5#,13,228.8,2.37,0,green,http://yourURL?LOCATION=
B18-155-R-4086-2508-60,630503,HAM OFF THE BONE,2,9#,18,189.6,2.49,0,green,http://yourURL?LOCATION=
B18-160-L-4266-2568-0,768151,SAUSAGE SMOKED,12,2 #,24,13.4,62.4,0,green,http://yourURL?LOCATION=
B18-160-L-4266-2568-60,159400,POTATO SALAD MUSTARD,3,10#,30,92.8,0.94,0,green,http://yourURL?LOCATION=
B18-160-L-4266-2568-84,217966,YOGURT GREEK BLUEBERRY 0%,12,5.3 OZ,3.975,472.8,11.64,0,green,http://yourURL?LOCATION=
B18-160-R-4086-2568-0,236900,POTATO SALAD,3,10#,30,57.8,0.94,1,red,http://yourURL?LOCATION=
B18-160-R-4086-2568-36,436423,PRETZEL YOGURT PATRIOT SGR,1,15#,15,0,24.65,0,green,http://yourURL?LOCATION=
B18-160-R-4086-2568-60,312185,YOGURT PARFAIT PRO VANILLA,6,4#,24,487.8,27.9848,0,green,http://yourURL?LOCATION=
B18-165-L-4266-2628-60,248100,COLE SLAW SPECIAL,2,10#,20,230.4,1.24,0,green,http://yourURL?LOCATION=
B18-165-L-4266-2628-84,162600,ASIAGO FRESH SHREDDED CUP,12,5 OZ,4.2,13.8,21,2,red,http://yourURL?LOCATION=
B18-165-R-4086-2628-0,233200,CAPICOLA SWEET,3,5#,15,28.4,3.99,1,red,http://yourURL?LOCATION=
B18-165-R-4086-2628-36,806300,FILLING BAG EEZ RASPBERRY,12,2#,26,18.2,30.58,0,green,http://yourURL?LOCATION=
B18-165-R-4086-2628-60,137700,CREAM CHEESE PHILY BOX,36,8 OZ,20,13.2,72.36,0,green,http://yourURL?LOCATION=
B18-170-L-4266-2688-0,419933,GUMMI BEAR STRAWBERRY,4,5#,20,0,21.51,0,green,http://yourURL?LOCATION=
B18-170-L-4266-2688-84,136103,STRAWBERRIES WHOLE DRIED,10,2.20#,22,21,93.91,0,green,http://yourURL?LOCATION=
B18-170-R-4086-2688-0,842547,BEANS VEGETARIAN FOIL POUCH,6,110 OZ,45,10.8,24.01,0,green,http://yourURL?LOCATION=
B18-170-R-4086-2688-36,982461,BAGS WICKET PLAST 12# MARTINS,1000,7X4X15,11.22,23.8,13.55,0,green,http://yourURL?LOCATION=
B18-170-R-4086-2688-60,695179,BRAUNSCHWEIGER,4,3.5#,14,23.8,1.81,0,green,http://yourURL?LOCATION=
B18-174-L-4266-2736-0,568717,ICING CHOC LT 'N FLUFFY ZTF,1,35#,35,37.4,52.67,1,red,http://yourURL?LOCATION=
B18-174-L-4266-2736-60,367709,GUACAMOLE CLASSIC,8,8 OZ,4,239.2,15.12,0,green,http://yourURL?LOCATION=
B18-174-L-4266-2736-84,946239,CHEESE SHRED MOZZ IMITAT,8,8 OZ,4.56,2,26,0,green,http://yourURL?LOCATION=
B18-174-R-4086-2736-0,840573,TOPPING HOT FUDGE,6,96 OZ,47.57,23.6,51.74,0,green,http://yourURL?LOCATION=
B18-174-R-4086-2736-36,705000,ICING PINK N' GLOSSY,1,23#,24,0,26.88,0,green,http://yourURL?LOCATION=
B18-174-R-4086-2736-60,218068,YOGURT GREEK BLACK CHERRY 0%,12,5.3 OZ,3.975,319.6,11.64,0,green,http://yourURL?LOCATION=
B18-179-L-4266-2796-0,314600,MOZZARELLA FRESH BALL,12,8 OZ,6,477,21.66,0,green,http://yourURL?LOCATION=
B18-179-L-4266-2796-60,431714,MILK WHOLE HOMOGENIZED ORGANIC,6,64 OZ,24,247.2,22.02,0,green,http://yourURL?LOCATION=
B18-179-L-4266-2796-84,520454,YOGHURT LEMON,12,8 OZ,6,24.6,17.88,0,green,http://yourURL?LOCATION=
B18-179-R-4086-2796-0,357960,ROAST BEEF FLAT,2,6#,12,44.6,3.35,0,green,http://yourURL?LOCATION=
B18-179-R-4086-2796-36,806700,FILLING BAG EEZ LEMON,12,2#,26,12.4,21.18,0,green,http://yourURL?LOCATION=
B18-179-R-4086-2796-60,127503,MOZZARELLA FRESH LOG,8,16 OZ,8,287.6,27.28,0,green,http://yourURL?LOCATION=
B18-184-L-4266-2856-0,260723,SOUP BUTTERNUT SQUASH BISQUE,2,8#,16,33,1.895,0,green,http://yourURL?LOCATION=
B18-184-L-4266-2856-60,228400,DRINK JUICE FRUIT PUNCH,24,23.5 OZ,41.18,35.6,14.99,0,green,http://yourURL?LOCATION=
B18-184-L-4266-2856-84,431680,CREAM CHEESE BARS ORGANIC,12,8 OZ,6,52.4,26.16,1,red,http://yourURL?LOCATION=
B18-184-R-4086-2856-0,510662,SOUP CHICKEN POT PIE,2,8#,16,27.6,1.675,0,green,http://yourURL?LOCATION=
B18-184-R-4086-2856-36,553700,SOUP POTATO AND CHEESE,2,8#,16,29.6,2.15,0,green,http://yourURL?LOCATION=
B18-184-R-4086-2856-60,861048,TURKEY BREAST HONEY SMOKED,3,4#,12,6.4,3.9,0,green,http://yourURL?LOCATION=
B18-189-L-4266-2916-0,136900,ROMANO IMPORTED GRATED,4,5#,20,24.2,3.56,1,red,http://yourURL?LOCATION=
B18-189-L-4266-2916-60,985742,FILM MEAT 75 GAUGE MW-4,1,"15""4000",26.15,24.8,53.56,3,red,http://yourURL?LOCATION=
B18-189-L-4266-2916-84,200660,TUB MD PECAN ROASTED N/S,12,8 OZ,6,9.4,54.25,0,green,http://yourURL?LOCATION=
B18-189-R-4086-2916-0,101427,SALSA MILD,6,14 OZ,6,269.8,9.77,0,green,http://yourURL?LOCATION=
B18-189-R-4086-2916-36,639742,PASTA SAUCE SPICY,12,24 OZ,18,3.4,11.53,0,green,http://yourURL?LOCATION=
B18-189-R-4086-2916-60,359508,YOGURT LIGHT FF ORANGE CREME,12,6 OZ,4.5,25,6.41,0,green,http://yourURL?LOCATION=
B18-191-L-4266-2964-0,881355,SOUR CREAM,12,16 OZ,12,249.2,11.52,0,green,http://yourURL?LOCATION=
B18-191-L-4266-2964-60,411906,GARLIC MINCED,12,32 OZ,25,25.8,46,0,green,http://yourURL?LOCATION=
B18-191-L-4266-2964-84,208903,TUB SM PUMPKIN SHELLED R/S,12,8 OZ.,7,17.2,18.23,0,green,http://yourURL?LOCATION=
B18-191-R-4086-2964-0,652101,GUMMI HUGS & KISSES,4,5#,20,0,22.51,0,green,http://yourURL?LOCATION=
B18-191-R-4086-2964-36,610800,ROAST BEEF TOP ROUND ANGUS,2,8.5#,17,30.2,4.99,0,green,http://yourURL?LOCATION=
B18-191-R-4086-2964-60,215739,RICOTTA CON LATTE 75% WM,6,1#,6,24.4,11.22,0,green,http://yourURL?LOCATION=
B18-195-L-4266-3024-0,925764,TEA 6 VARIETY MIXED SHIPPER,72,20 CT,19.7,4,158.4,1,red,http://yourURL?LOCATION=
B18-195-L-4266-3024-60,307200,TURKEY BREAST O/R PREM FRESH,2,10#,20,50.4,3.6,0,green,http://yourURL?LOCATION=
B18-195-L-4266-3024-84,365268,TUB LG PRETZELS CHOC MINI,12,7 OZ,6.25,250.8,19.54,1,red,http://yourURL?LOCATION=
B18-195-R-4086-3024-0,555800,SOUP MINESTRONE,2,8#,16,43.2,1.55,0,green,http://yourURL?LOCATION=
B18-195-R-4086-3024-36,881503,SOUSE DELI LOAF,2,3.2#,6.4,25,3.45,0,green,http://yourURL?LOCATION=
B18-199-L-4266-3084-0,489157,BATTER DIP SEASONING,1,25#,25,10.2,55.6,0,green,http://yourURL?LOCATION=
B18-199-L-4266-3084-60,936058,TUB MINI COOKIE CLEAR PET,360,56 OZ,39,39.2,78.7,1,red,http://yourURL?LOCATION=
B18-199-L-4266-3084-84,217932,YOGURT GREEK VANILLA 0%,12,5.3 OZ,3.975,265.8,11.64,0,green,http://yourURL?LOCATION=
B18-199-R-4086-3084-0,858702,T-SACK HIPPO-SPARKLE,1702,12X7X22,20.4,138.2,35.85,0,green,http://yourURL?LOCATION=
B18-199-R-4086-3084-36,242303,MACARONI SALAD PACKAGED,6,3#,18.5,97.4,20.64,0,green,http://yourURL?LOCATION=
B18-199-R-4086-3084-60,835276,PAN -ALUM SMALL GTG/COMBO,100,23 OZ,8.9,25,60.77,0,green,http://yourURL?LOCATION=
B18-203-L-4266-3144-0,600880,BAGS BAKERY FESTIVAL ARTISAN,1000,7X3X18,21,2.4,129.33,0,green,http://yourURL?LOCATION=
B18-203-L-4266-3144-60,858056,SOFT SERVE ICE CRM 6% VANILLA,2,2.5 GAL,46.4,47.6,28.128,0,green,http://yourURL?LOCATION=
B18-203-L-4266-3144-84,704742,MIX BERRYFULL TRAIL MIX,1,20#,20,14.6,44.14,0,green,http://yourURL?LOCATION=
B18-203-R-4086-3144-0,620300,CONT CLEAR HINGD LBH615(SL30),350,9X6.5X2,21,16.6,44.13,0,green,http://yourURL?LOCATION=
B18-203-R-4086-3144-36,360252,CHEESE BAR EXTRA SHARP CHED*,12,8 OZ,6,187,16.53,0,green,http://yourURL?LOCATION=
B18-203-R-4086-3144-60,510016,HAM OFF BONE DOUBLE SMOKED,2,6.5#,13,101.6,2.55,0,green,http://yourURL?LOCATION=
B18-206-L-4266-3192-0,955200,SOUP TORTILLA  WITH CHICKEN,2,8#,16,62.6,1.71,0,green,http://yourURL?LOCATION=
B18-206-L-4266-3192-60,279000,PINCONNING X-SHP WEDGE,20,12-16z,17.5,11.6,6,0,green,http://yourURL?LOCATION=
B18-206-L-4266-3192-84,228217,TUB YOGURT PRETZELS FALL,12,8 OZ,7,0,26.78,0,green,http://yourURL?LOCATION=
B18-206-R-4086-3192-0,102100,FARMERS CHEESE,3,7#,21,13.6,2.6,0,green,http://yourURL?LOCATION=
B18-206-R-4086-3192-36,358752,CREAMER HALF/HALF FAT FREE,12,16 OZ,12,35.2,18.21,0,green,http://yourURL?LOCATION=
B18-206-R-4086-3192-60,429708,TUB GUMMI BUTTERFLIES,12,13 OZ,9.75,0,20.81,0,green,http://yourURL?LOCATION=
B18-209-L-4266-3252-0,750600,BAGS BAKERY WAXED EXPRESSIONS,500,4#,9.5,25,16.8,0,green,http://yourURL?LOCATION=
B18-209-L-4266-3252-60,819891,MILK ALMOND VANILLA,6,64 OZ,4.45,43.4,10.5,0,green,http://yourURL?LOCATION=
B18-209-L-4266-3252-84,423605,TUB MD GUMMI CHERRY BEARS,12,13 OZ,9.75,0,20.05,0,green,http://yourURL?LOCATION=
B18-209-R-4086-3252-36,244300,SPREAD JALAPENO,2,5#,10,25,2.865,0,green,http://yourURL?LOCATION=
B18-209-R-4086-3252-60,881487,DIP SPINACH W/SOUR CREAM,6,11.5 OZ,4.4,177.8,8.18,0,green,http://yourURL?LOCATION=
B18-213-L-4266-3312-0,649347,TUB LG GREEN BEAN CRUNCH,12,4 OZ,3,25.2,26.95,0,green,http://yourURL?LOCATION=
B18-213-L-4266-3312-60,242903,POTATO SALAD MUSTARD PACKAGED,6,3#,18.5,83.2,20.64,1,red,http://yourURL?LOCATION=
B18-213-L-4266-3312-84,380034,BRICK CHEESE*,2,5#,10,6,2.6131,0,green,http://yourURL?LOCATION=
B18-213-R-4086-3312-0,542826,CREAMER FRENCH VANILLA,6,16 OZ,6,273.2,9.6,0,green,http://yourURL?LOCATION=
B18-213-R-4086-3312-36,362292,MACARONI & CHEESE,6,20 OZ,7.5,21,12.37,0,green,http://yourURL?LOCATION=
B18-213-R-4086-3312-60,215076,CREAM WHIPPING HEAVY 1/2 PINT,12,8 OZ,6,219,17.62,0,green,http://yourURL?LOCATION=
B18-217-L-4266-3372-0,180103,SUPER SHOT RASPBERRY SF,1,3 GAL,33,12.6,11.8,0,green,http://yourURL?LOCATION=
B18-217-L-4266-3372-60,617100,OIL BUTTER FLAVOR PHO,3,GALLON,23.2,55.6,27.57,0,green,http://yourURL?LOCATION=
B18-217-L-4266-3372-84,128736,ASIAGO CHEESE WEDGE,16,8 OZ,8,25.8,40,0,green,http://yourURL?LOCATION=
B18-217-R-4086-3372-0,185768,TUB MD PECAN HALVES RAW,12,8 OZ,6,260,50.93,0,green,http://yourURL?LOCATION=
B18-217-R-4086-3372-36,807900,FILLING BAG EEZ APPLE,12,2#,26,17,31.24,0,green,http://yourURL?LOCATION=
B18-217-R-4086-3372-60,841595,DRESSING REAL BLUE CHEESE,8,32 OZ,16,6.8,46.85,0,green,http://yourURL?LOCATION=
B18-219-L-4266-3420-0,192398,TUB MD PEANUT SPANISH R/S,12,11 OZ,8.25,24.8,20.99,0,green,http://yourURL?LOCATION=
B18-219-L-4266-3420-60,617013,BEEF BLACK PEPPER BISTRO,8,5 OZ,2.5,0,16.4,1,red,http://yourURL?LOCATION=
B18-219-L-4266-3420-84,333803,TUB SM PISTACHIO MEAT RAW,12,9 OZ,10,17.2,57,0,green,http://yourURL?LOCATION=
B18-219-R-4086-3420-36,528200,TOMATO ALL PURP GROUND,24,28 OZ,42,50,34.32,0,green,http://yourURL?LOCATION=
B18-219-R-4086-3420-60,561305,TRUFFLE EGGS GIFT BASKET,6,9.17 OZ,3.4,0,18.84,0,green,http://yourURL?LOCATION=
B18-223-L-4266-3480-0,913948,GLAZE SUNSET EGG WASH REPLACER,10,2.2#,22,0,35.42,0,green,http://yourURL?LOCATION=
B18-223-L-4266-3480-60,242103,POTATO SALAD DEVILED EGG PKGD,6,3#,18.5,96.2,25.92,2,red,http://yourURL?LOCATION=
B18-223-L-4266-3480-84,173500,BUTTER SPREAD W/CANOLA OIL,12,8 OZ,6,29.8,18.24,0,green,http://yourURL?LOCATION=
B18-223-R-4086-3480-0,411178,SOUP GUMBOLAYA,2,8#,16,60,2.41,0,green,http://yourURL?LOCATION=
B18-223-R-4086-3480-36,138300,MORTADELLA SMALL,2,9#,18,49,2.67,0,green,http://yourURL?LOCATION=
B18-223-R-4086-3480-60,361803,HUMMUS CLASSIC,12,17 OZ,14.25,30.2,30.72,0,green,http://yourURL?LOCATION=
B18-227-L-4266-3540-0,738274,BAR MIXER MARGARITA,6,96 OZ,45.6,6.6,31.04,0,green,http://yourURL?LOCATION=
B18-227-L-4266-3540-60,553600,SOUP CHICKEN NOODLE,2,8#,16,243.4,1.645,1,red,http://yourURL?LOCATION=
B18-227-L-4266-3540-84,611352,CRISPS NAAN TANDORI,12,7 OZ,5.3,25.8,21,0,green,http://yourURL?LOCATION=
B18-227-R-4086-3540-0,152502,CONT PIE CLEAR HINGED #36118,200,"8""HIGH",22.4,2.2,62.97,1,red,http://yourURL?LOCATION=
B18-227-R-4086-3540-36,762859,POTATO SALAD-PICNIC PAIL - 3 LB,6,3#,18,24.6,24.48,0,green,http://yourURL?LOCATION=
B18-227-R-4086-3540-60,562274,PEANUTS SALTED WEST VIRGINIA,12,10 OZ,7.5,0,31.68,0,green,http://yourURL?LOCATION=
B18-231-L-4266-3600-0,421705,COTTAGE CHEESE LOW FAT DIST,6,15 OZ,5.625,263.6,7.9244,1,red,http://yourURL?LOCATION=
B18-231-L-4266-3600-60,647200,SEASONING CHICKEN ROTISSERIE,6,5#,32.1,20,58.29,1,red,http://yourURL?LOCATION=
B18-231-L-4266-3600-84,371806,SOUP CREAMY TOMATO,6,16 OZ,6,26,18.94,0,green,http://yourURL?LOCATION=
B18-231-R-4086-3600-0,932106,KOMBUCHA TANTRIC TURMERIC OG,12,16.2 OZ,22.1,40.4,23.35,0,green,http://yourURL?LOCATION=
B18-231-R-4086-3600-36,140042,POTATO SALAD GERMAN,2,5#,10,267.2,1.17,0,green,http://yourURL?LOCATION=
B18-231-R-4086-3600-60,713300,ICING SMOKY MTN MAPLE (RTU),1,23#,23,55,25.89,0,green,http://yourURL?LOCATION=
B18-235-L-4266-3648-0,427311,ORANGE JUICE 100% PURE,9,64 OZ,36,43.4,12.448,0,green,http://yourURL?LOCATION=
B18-235-L-4266-3648-60,113702,SOUP COND TOMATO,12,50 OZ,37.5,5.2,33.96,0,green,http://yourURL?LOCATION=
B18-235-L-4266-3648-84,366768,TUB LG MIX ORIENTAL FANTASY,12,8 OZ,7,78.2,23.67,0,green,http://yourURL?LOCATION=
B18-235-R-4086-3648-0,411161,SOUP BAKED POTATO WITH BACON,4,4#,16,34.2,2.095,0,green,http://yourURL?LOCATION=
B18-235-R-4086-3648-36,153221,SOUP TOMATO BISQUE HERB,2,8#,16,64.4,2.29,0,green,http://yourURL?LOCATION=
B18-235-R-4086-3648-60,704300,BEANS GARBANZO 110 OZ,6,#10 CAN,47.75,46.4,18.1193,0,green,http://yourURL?LOCATION=
B18-240-L-4266-3708-0,366668,TUB LG JELLS ORANGE,12,17 OZ,13.75,274.4,17.88,0,green,http://yourURL?LOCATION=
B18-240-L-4266-3708-60,218085,YOGURT GREEK STRWBRY-BANANA 2%,12,5.3 OZ,3.975,240.8,11.64,0,green,http://yourURL?LOCATION=
B18-240-L-4266-3708-84,192245,TUB MD PEANUTS RED SKIN RAW,12,12 OZ,9,15.4,15.99,0,green,http://yourURL?LOCATION=
B18-240-R-4086-3708-0,926590,PROBIOTIC SPRKLNG LEM GNGR OG,12,15.2 OZ,11.4,16.8,21.6,0,green,http://yourURL?LOCATION=
B18-240-R-4086-3708-36,312168,GRANOLA OAT N' HONEY,18,11 OZ,12.38,276.2,37.85,2,red,http://yourURL?LOCATION=
B18-240-R-4086-3708-60,852242,TUB MD BUCKEYE TRAIL MIX,12,11 OZ,8.25,8.8,29.69,0,green,http://yourURL?LOCATION=
B18-245-L-4266-3768-0,558103,CANDY COATED CHOCO ROCKS,6,5#,30,13.8,85.85,0,green,http://yourURL?LOCATION=
